Id,Model,Price,Age_08_04,KM,HP,CC,Doors,Cylinders,Quarterly_Tax,Weight,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
1226,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,73,85200,110,1600,3,4,69,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1227,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,85000,110,1600,3,4,85,1055,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1228,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,73,84988,110,1600,3,4,69,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1229,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,84966,110,1600,5,4,85,1070,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1230,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,84472,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1231,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,84402,110,1600,4,4,69,1035,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1232,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,84123,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1233,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,84000,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1234,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7250,78,84000,110,1600,5,4,19,1065,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1235,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,84000,110,1600,5,4,85,1085,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1236,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8700,75,83850,110,1600,3,4,85,1055,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1237,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,83540,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1238,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6750,76,83405,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,83291,110,1600,5,4,85,1070,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,69,83133,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1241,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,83047,86,1300,3,4,69,1045,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1242,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,71,82700,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
1243,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,82675,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1244,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,5950,78,82595,86,1300,3,4,19,1015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,82256,110,1600,3,4,69,1050,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1246,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,82103,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1247,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,82021,86,1300,5,4,69,1035,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1248,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,8950,71,82000,110,1600,5,4,85,1075,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,81988,110,1600,5,4,85,1070,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,81930,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1251,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,81663,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1252,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7990,77,80486,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1253,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,80000,110,1600,4,4,19,1065,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1254,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,79000,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1255,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,78894,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,78689,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1257,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,78435,86,1300,3,4,69,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,8500,71,78260,110,1600,3,4,69,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1259,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,78120,110,1600,5,4,85,1075,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1260,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6950,77,77000,86,1300,3,4,19,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1261,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,77000,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1262,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,75,76382,110,1600,3,4,85,1055,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
1263,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,76268,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7490,73,76151,86,1300,3,4,69,1015,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1265,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8250,80,76000,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
1266,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9250,71,76000,110,1600,5,4,85,1070,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1267,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,72,75840,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1268,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,9500,77,75799,110,1600,3,4,19,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1269,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,8950,72,75525,110,1600,3,4,19,1114,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
1270,TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,8450,78,75323,86,1300,5,4,69,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1271,TOYOTA Corolla 1.6 station 1 Stationwagen,7995,79,75322,110,1600,4,4,85,1115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1272,TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,8750,78,75226,110,1600,4,4,69,1035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1273,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,5950,71,75085,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1274,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,73,75000,110,1600,5,4,85,1075,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1275,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,8950,69,75000,86,1300,4,4,69,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8750,69,75000,86,1300,4,4,69,1000,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1277,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,7600,78,74926,110,1600,5,4,85,1075,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1278,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7145,80,74785,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1279,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,69,74573,110,1600,5,4,85,1085,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1280,TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,5950,75,74567,86,1300,3,4,19,1015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1281,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9000,80,74196,110,1600,5,4,85,1075,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1
1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,74151,110,1600,3,4,69,1050,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1283,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7400,75,74096,110,1600,3,4,69,1050,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
1284,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8800,79,74093,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1285,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,74000,110,1600,3,4,69,1050,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1286,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,75,74000,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1287,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,8450,78,73638,86,1300,4,4,19,1015,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,75,73460,110,1600,5,4,85,1070,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,80,73200,110,1600,5,4,85,1070,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1290,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,76,73116,110,1600,5,4,85,1075,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1291,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,70,73014,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
1292,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,77,72703,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1293,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,79,72328,110,1600,5,4,85,1075,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
1294,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,72222,110,1600,5,4,85,1070,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1295,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8950,71,72128,107,1600,5,4,85,1100,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1296,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,72090,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1297,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,78,72000,110,1600,4,4,69,1035,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1298,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,78,72000,110,1600,3,4,85,1055,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1299,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,71900,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1300,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,71825,110,1600,5,4,85,1075,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1301,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,6950,80,71740,110,1600,5,4,85,1070,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7500,80,71500,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,71359,110,1600,3,4,69,1050,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1304,TOYOTA Corolla 1.3 16v linea terra ,5950,79,71263,86,1300,3,4,69,1015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,78,71186,110,1600,3,4,69,1050,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1306,TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors,8950,72,71054,86,1300,3,4,69,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,7950,76,71000,110,1600,3,4,69,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,TOYOTA Corolla 1.6 lb aut 4/5-Doors,6900,80,70939,110,1600,5,4,85,1100,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1309,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,70932,110,1600,3,4,69,1050,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1310,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8500,80,70597,107,1600,3,4,85,1080,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
1311,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,7500,73,70482,110,1600,5,4,19,1075,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1312,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,77,70124,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
1313,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,76,70039,110,1600,3,4,69,1050,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1314,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,80,69904,110,1600,5,4,85,1070,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1315,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,7950,75,69388,86,1300,3,4,69,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,75,69320,110,1600,5,4,85,1070,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1317,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9250,78,69000,110,1600,5,4,85,1075,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
1318,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9250,73,68988,86,1300,5,4,69,1035,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,79,68945,110,1600,5,4,85,1085,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1320,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,74,68285,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1321,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,7995,76,68000,110,1600,5,4,85,1075,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
1322,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,70,68000,86,1300,3,4,69,1045,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1323,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7450,75,67451,86,1300,4,4,69,1000,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1324,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,67266,86,1300,5,4,69,1035,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
1325,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,78,67255,110,1600,5,4,85,1085,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1326,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,70,67100,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0
1327,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9400,69,67092,72,2000,3,4,185,1115,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1328,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7250,80,66880,110,1600,3,4,85,1055,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1329,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,79,66855,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1330,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9450,80,66843,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1331,TOYOTA Corolla 1.6HB 2/3-Doors,8500,74,66718,110,1600,3,4,69,1050,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1332,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,80,66168,86,1300,3,4,69,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1333,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,80,65950,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1334,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,78,65500,86,1300,3,4,69,1015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1335,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6900,80,65307,110,1600,3,4,85,1055,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1336,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,65254,86,1300,3,4,69,1015,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1337,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,71,65021,72,2000,3,4,185,1115,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1338,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,75,65006,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1339,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8495,77,64280,110,1600,4,4,69,1035,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1340,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,10000,75,64000,107,1600,3,4,85,1085,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1341,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6999,71,64000,110,1600,5,4,85,1070,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1342,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8950,80,64000,110,1600,3,4,85,1055,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1343,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,8500,79,63918,110,1600,4,4,69,1035,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1344,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8750,75,63634,110,1600,4,4,69,1035,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
1345,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,7499,80,63500,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1346,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9000,80,63266,110,1600,4,4,69,1035,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1347,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,62595,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1348,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,62581,110,1600,5,4,85,1075,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1349,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,62285,110,1600,5,4,85,1075,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1350,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,8450,77,61906,86,1300,5,4,85,1065,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
1351,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,74,61700,110,1600,5,4,85,1070,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1352,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,77,61648,110,1600,5,4,85,1070,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1353,TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors,7950,75,61626,86,1300,5,4,69,1035,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1354,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,70,61510,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1355,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9000,79,61165,107,1600,3,4,85,1080,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1356,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7150,70,61000,110,1600,4,4,69,1035,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1357,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,76,60833,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1358,TOYOTA Corolla 1.3 I LUNA 2/3-Doors,5845,70,60600,86,1300,3,4,85,1060,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1359,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,72,60483,110,1600,5,4,85,1075,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1360,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8250,80,60476,110,1600,5,4,19,1114,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
1361,TOYOTA Corolla 1.6 Linea Terra Comfort 2/3-Doors,9450,79,60142,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1362,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,69,60050,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1363,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8400,77,60000,110,1600,3,4,69,1050,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
1364,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7900,76,60000,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1365,TOYOTA Corolla 1.6 16V HATCHBACK LINEA LUNA 2/3-Doors,7950,76,59815,110,1587,3,4,85,1055,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
